MARKET,efw_layer,TOP_CATEGORY,poi_count,avg_lat,avg_lon,sum_area_sq_m
Los Angeles,Food,"Apparel, Piece Goods, and Notions Merchant Wholesalers",22,34.02719213636364,-118.26074122727273,69339.79999999999
Los Angeles,Water,Waste Treatment and Disposal,21,34.04699823809524,-118.31856828571429,7820.3
Los Angeles,Other_EFW,Support Activities for Air Transportation,20,33.96780435,-118.37526619999998,360945.49999999994
Los Angeles,Venue,Amusement Parks and Arcades,19,34.03409315789473,-118.32827663157892,40503.500000000015
Los Angeles,Venue,Spectator Sports,16,34.03556199999999,-118.324635375,228907.5
Los Angeles,Food,Food Services and Drinking Places,15,34.0661664,-118.3464612,25295.5
Los Angeles,Food,Grocery and Related Product Merchant Wholesalers,15,34.03606753333334,-118.22543293333335,12316.4
Los Angeles,Water,Waste Collection,13,34.042907846153845,-118.313496,12119.4
Los Angeles,Food,Beverage Manufacturing,12,34.053672250000005,-118.28502833333336,10996.6
Los Angeles,Venue,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",10,34.0683875,-118.34934520000002,17821.7
Los Angeles,Other_EFW,Freight Transportation Arrangement,10,34.0056308,-118.2735449,22819.100000000002
Los Angeles,Venue,Gambling Industries,9,34.06260255555556,-118.29438288888888,10661.400000000001
Los Angeles,Water,Waste Management and Remediation Services,5,34.0255518,-118.3261718,2455.8
Los Angeles,Water,RV (Recreational Vehicle) Parks and Recreational Camps,4,34.297424750000005,-118.39348874999999,2652.3
Los Angeles,Other_EFW,Interurban and Rural Bus Transportation,3,34.056018,-118.233812,9836.1
Los Angeles,Other_EFW,Charter Bus Industry,3,34.002288,-118.33080733333334,104072.4
Los Angeles,Other_EFW,Religious Organizations,2,34.0407255,-118.29084950000001,3885.4
Los Angeles,Venue,"Amusement, Gambling, and Recreation Industries",2,34.067662999999996,-118.33429000000001,354.1
Los Angeles,Food,Chemical and Allied Products Merchant Wholesalers,2,34.0228845,-118.2907805,4799.0
Los Angeles,Food,Miscellaneous Nondurable Goods Merchant Wholesalers,2,34.027467,-118.2444045,831.3
Los Angeles,Energy,Utilities,2,34.0491635,-118.3455015,2069.8
Los Angeles,Other_EFW,Personal Care Services,1,34.038407,-118.441847,2918.0
Los Angeles,Food,Other Food Manufacturing,1,34.026108,-118.24595,1213.3
Los Angeles,Other_EFW,Support Activities for Rail Transportation,1,34.02843,-118.227022,710.1
Los Angeles,Food,Sugar and Confectionery Product Manufacturing,1,34.060136,-118.416495,6514.2
Los Angeles,Other_EFW,Other Personal Services,1,34.013284,-118.28541,17481.2
Los Angeles,Other_EFW,Offices of Physicians,1,34.074233,-118.381066,4702.5
Los Angeles,Water,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",1,34.068426,-118.438606,525.8
Los Angeles,Other_EFW,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",1,33.967103,-118.2789,382.8
Los Angeles,Other_EFW,Motion Picture and Video Industries,1,34.097255,-118.331223,1842.5
Los Angeles,Energy,Natural Gas Distribution,1,34.049847,-118.252673,3889.6
Los Angeles,Energy,"Water, Sewage and Other Systems",1,34.050994,-118.23575,1475.0
Miami,Food,Restaurants and Other Eating Places,1703,25.253405778038747,-77.7559077310628,6007245.300000002
Miami,Other_EFW,Urban Transit Systems,1363,25.78570247542185,-80.26965656859862,25257.100000000002
Miami,Venue,Other Amusement and Recreation Industries,397,24.10476938035265,-71.98637652896724,1534858.4999999998
Miami,Food,Grocery Stores,302,25.604853668874178,-78.96304430463574,433304.49999999994
Miami,Energy,Gasoline Stations,158,25.670774632911396,-78.39911544303797,222093.3000000001
Miami,Venue,"Museums, Historical Sites, and Similar Institutions",158,26.110819158227848,-79.82791496835445,5658044.499999997
Miami,Water,Traveler Accommodation,142,22.677081633802807,-66.28845656338028,515250.7999999998
Miami,Food,Drinking Places (Alcoholic Beverages),137,25.606358861313865,-78.97561045255476,313206.3000000001
Miami,Food,Specialty Food Stores,136,25.94600803676471,-80.5385158676471,597378.4
Miami,Food,Special Food Services,87,25.77260196551725,-80.28047477011496,178800.70000000004
Miami,Food,"Beer, Wine, and Liquor Stores",67,24.963909417910454,-76.7953074925373,246210.90000000005
Miami,Other_EFW,Support Activities for Road Transportation,46,26.002384217391295,-80.61939815217389,62855.9
Miami,Other_EFW,Scheduled Air Transportation,42,25.78711147619047,-80.28278745238097,1095557.9000000001
Miami,Other_EFW,Transit and Ground Passenger Transportation,41,25.78424217073171,-80.28293468292684,99749.2
Miami,Other_EFW,Other Transit and Ground Passenger Transportation,36,25.777293777777775,-80.26458380555556,158134.69999999998
Miami,Other_EFW,Freight Transportation Arrangement,35,25.808866571428574,-80.29948722857144,175649.69999999998
Miami,Water,Remediation and Other Waste Management Services,35,25.745870142857143,-80.31511131428572,44439.2
Miami,Venue,"Promoters of Performing Arts, Sports, and Similar Events",32,24.10114115625,-72.94567996874999,87345.70000000001
Miami,Food,Bakeries and Tortilla Manufacturing,28,23.821509857142853,-71.9547585,81329.4
Miami,Venue,Amusement Parks and Arcades,26,25.767709884615385,-80.26480515384614,344899.79999999993
Miami,Venue,Performing Arts Companies,26,25.754605384615385,-80.28855796153847,85634.90000000001
Miami,Other_EFW,Taxi and Limousine Service,25,25.79661964,-80.22631024,102289.6
Miami,Venue,"Independent Artists, Writers, and Performers",23,25.776809652173913,-80.25052260869565,71808.2
Miami,Food,Grocery and Related Product Merchant Wholesalers,20,25.797783400000004,-80.25866599999999,70921.1
Miami,Water,Waste Collection,16,25.7625021875,-80.2579639375,8784.9
Miami,Other_EFW,Support Activities for Air Transportation,15,25.781664933333335,-80.27673673333334,218653.0
Miami,Food,Food Services and Drinking Places,15,25.79019786666667,-80.2304262,90002.49999999997
Miami,Food,Drugs and Druggists' Sundries Merchant Wholesalers,13,27.48532869230769,-82.49274346153847,28881.299999999996
Miami,Venue,Spectator Sports,12,21.259583916666667,-60.79873575,105371.0
Miami,Water,RV (Recreational Vehicle) Parks and Recreational Camps,11,22.40595527272727,-63.743698090909085,128168.4
Miami,Water,Waste Treatment and Disposal,10,25.7889275,-80.2502505,1236.0
Miami,Food,Beverage Manufacturing,9,25.792107777777776,-80.25363066666667,21709.6
Miami,Venue,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",7,25.752877857142856,-80.27466485714285,6257.9
Miami,Venue,Gambling Industries,6,27.5828605,-82.74755366666666,139373.30000000002
Miami,Food,"Apparel, Piece Goods, and Notions Merchant Wholesalers",6,25.81027916666667,-80.25969716666667,9990.7
Miami,Water,Waste Management and Remediation Services,6,25.738899500000002,-80.27877466666666,3850.1000000000004
Miami,Other_EFW,Support Activities for Water Transportation,5,25.7444398,-80.270514,11154.4
Miami,Food,Other Food Manufacturing,5,25.696717200000002,-80.3289906,1752.7
Miami,Food,Miscellaneous Nondurable Goods Merchant Wholesalers,3,25.66632233333333,-80.39865733333335,1889.5
Miami,Food,Chemical and Allied Products Merchant Wholesalers,3,25.76607866666667,-80.32949866666667,3719.8
Miami,Energy,Utilities,2,25.7813885,-80.2052765,3289.2
Miami,Other_EFW,School and Employee Bus Transportation,2,25.755321000000002,-80.31234549999999,1699.3
Miami,Energy,"Water, Sewage and Other Systems",2,29.591142499999997,-95.505855,9225.6
Miami,Other_EFW,Offices of Physicians,2,25.7653375,-80.21991299999999,4939.4
Miami,Other_EFW,Interurban and Rural Bus Transportation,1,25.779197,-80.188246,205.7
Miami,Other_EFW,Building Finishing Contractors,1,25.920879,-80.224023,10320.3
Miami,Food,Petroleum and Petroleum Products Merchant Wholesalers,1,25.839702,-80.196022,609.3
Miami,Food,Fruit and Vegetable Preserving and Specialty Food Manufacturing,1,25.793337,-80.186377,4181.1
Miami,Energy,Natural Gas Distribution,1,25.798641,-80.244109,712.0
Miami,Water,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",1,25.753464,-80.374933,2043.9
Miami,Food,Food and Beverage Stores,1,25.788156,-80.380013,154334.4
Miami,Other_EFW,Lessors of Real Estate,1,25.800204,-80.210154,44663.0
Miami,Energy,"Electric Power Generation, Transmission and Distribution",1,25.705409,-80.435098,285.0
Miami,Other_EFW,Support Activities for Rail Transportation,1,25.822014,-80.24137,3284.6
Miami,Other_EFW,Other Support Activities for Transportation,1,25.758614,-80.344728,261.9
Miami,Food,Food Manufacturing,1,25.772404,-80.168728,603.0
Miami,Other_EFW,Other Schools and Instruction,1,25.766254,-80.212368,1140.0
Miami,Other_EFW,Legal Services,1,25.757711,-80.205861,432.0
Miami,Other_EFW,Miscellaneous Durable Goods Merchant Wholesalers,1,25.774945,-80.192987,13177.0
Miami,Other_EFW,Drycleaning and Laundry Services,1,25.777942,-80.214306,367.2
Miami,Venue,"Amusement, Gambling, and Recreation Industries",1,25.742157,-80.434275,54.9
Miami,Other_EFW,Charter Bus Industry,1,25.752893,-80.262198,2059.0
New York/New Jersey,Food,Restaurants and Other Eating Places,12420,40.06184613977453,-74.79012470257652,17468406.300000086
New York/New Jersey,Other_EFW,Urban Transit Systems,4568,40.158480334063086,-77.77063070008747,96980.19999999997
New York/New Jersey,Food,Grocery Stores,2754,40.294334192810574,-75.02703017283942,2394070.3999999966
New York/New Jersey,Venue,Other Amusement and Recreation Industries,2241,39.76384677153058,-74.73363615707287,17064262.8
New York/New Jersey,Venue,"Museums, Historical Sites, and Similar Institutions",1339,39.37943235623602,-76.27410990888708,63000555.300000034
New York/New Jersey,Food,Specialty Food Stores,1276,40.04923659874609,-74.03520628056415,1906654.2999999982
New York/New Jersey,Food,Drinking Places (Alcoholic Beverages),1022,39.78992301174164,-74.17011234540107,1521881.599999999
New York/New Jersey,Energy,Gasoline Stations,810,39.867727997530864,-72.43119469999992,1004452.7
New York/New Jersey,Water,Traveler Accommodation,673,39.56298184695395,-70.65038389153047,833790.2000000001
New York/New Jersey,Food,"Beer, Wine, and Liquor Stores",570,39.88707088421054,-75.17495805614041,636307.5999999994
New York/New Jersey,Venue,Performing Arts Companies,432,40.47702615046297,-74.33052778472216,680061.9999999998
New York/New Jersey,Food,Special Food Services,319,40.50657807523507,-75.65036780250782,387951.2
New York/New Jersey,Other_EFW,Transit and Ground Passenger Transportation,220,39.33501152272727,-72.74565445909094,367009.5999999999
New York/New Jersey,Other_EFW,Taxi and Limousine Service,216,41.16280731018518,-70.93448685185179,201624.00000000003
New York/New Jersey,Venue,"Promoters of Performing Arts, Sports, and Similar Events",202,39.31709150495046,-76.21022845544556,577991.3000000002
New York/New Jersey,Other_EFW,Support Activities for Road Transportation,192,39.60247588541666,-78.1550946770833,175501.10000000003
New York/New Jersey,Other_EFW,Other Transit and Ground Passenger Transportation,132,39.2140280378788,-72.84608343939391,198397.1
New York/New Jersey,Food,Bakeries and Tortilla Manufacturing,131,39.90604088549618,-73.35179025954199,207699.99999999997
New York/New Jersey,Water,Waste Treatment and Disposal,128,39.978616914062506,-78.0505920546875,35552.799999999996
New York/New Jersey,Venue,"Independent Artists, Writers, and Performers",119,40.11950697478993,-78.03306185714283,229915.29999999996
New York/New Jersey,Venue,Amusement Parks and Arcades,116,39.28824973275861,-77.06267614655172,369496.69999999995
New York/New Jersey,Food,Food Services and Drinking Places,108,40.78524899074074,-74.00691349999998,126214.3
New York/New Jersey,Water,Remediation and Other Waste Management Services,107,39.817986261682215,-77.14568174766357,174836.80000000005
New York/New Jersey,Food,Drugs and Druggists' Sundries Merchant Wholesalers,83,39.85355414457831,-80.76902354216867,54605.00000000001
New York/New Jersey,Water,Waste Collection,80,40.05853797499999,-77.6831536375,93863.3
New York/New Jersey,Food,Beverage Manufacturing,67,39.22863377611941,-74.44622004477613,98079.8
New York/New Jersey,Venue,Spectator Sports,64,39.98313804687501,-77.99467031249998,559027.0
New York/New Jersey,Food,Grocery and Related Product Merchant Wholesalers,64,40.451561109375,-76.20401814062498,258707.99999999997
New York/New Jersey,Water,RV (Recreational Vehicle) Parks and Recreational Camps,58,37.69982643103448,-78.02384570689657,370939.2
New York/New Jersey,Other_EFW,Support Activities for Air Transportation,53,38.328868377358496,-75.65285873584907,29601288.7
New York/New Jersey,Other_EFW,Scheduled Air Transportation,40,38.84441087500001,-71.560924625,767370.7999999999
New York/New Jersey,Water,Waste Management and Remediation Services,39,40.21422505128206,-77.19033997435898,69975.5
New York/New Jersey,Energy,"Electric Power Generation, Transmission and Distribution",35,39.910158714285714,-81.0607387714286,118665.99999999999
New York/New Jersey,Other_EFW,Freight Transportation Arrangement,31,40.150812645161295,-78.26027574193547,121381.2
New York/New Jersey,Other_EFW,Interurban and Rural Bus Transportation,30,33.08573703333334,-52.06793479999998,130781.4
New York/New Jersey,Energy,"Water, Sewage and Other Systems",24,39.137766875,-83.58640020833333,23131.199999999997
New York/New Jersey,Food,"Apparel, Piece Goods, and Notions Merchant Wholesalers",21,40.740480238095245,-74.00394952380952,36377.5
New York/New Jersey,Energy,Utilities,20,39.857780500000004,-75.3693882,80578.79999999999
New York/New Jersey,Venue,Gambling Industries,19,40.33349305263158,-76.76281342105264,58273.49999999999
New York/New Jersey,Venue,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",18,40.34328433333334,-75.38847316666666,15669.099999999999
New York/New Jersey,Food,Miscellaneous Nondurable Goods Merchant Wholesalers,14,39.374271499999985,-78.78160357142858,22537.999999999996
New York/New Jersey,Venue,"Amusement, Gambling, and Recreation Industries",14,39.50385721428572,-79.94567321428572,20161.500000000004
New York/New Jersey,Other_EFW,Support Activities for Water Transportation,13,38.87286423076923,-81.98774584615384,26472110.000000004
New York/New Jersey,Food,Chemical and Allied Products Merchant Wholesalers,12,38.674181749999995,-84.76464275000001,44974.299999999996
New York/New Jersey,Food,Other Food Manufacturing,12,40.731320583333336,-79.26492333333333,43816.1
New York/New Jersey,Water,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",8,39.80153087499999,-79.67812037499999,11798.0
New York/New Jersey,Food,Petroleum and Petroleum Products Merchant Wholesalers,8,39.789249375,-79.661954375,13405.8
New York/New Jersey,Other_EFW,School and Employee Bus Transportation,7,39.49624071428571,-84.14278399999999,26856.9
New York/New Jersey,Other_EFW,Nonscheduled Air Transportation,7,39.75649428571428,-80.27316900000001,19565.699999999997
New York/New Jersey,Energy,Natural Gas Distribution,7,39.642599,-77.21344742857143,5383.9
New York/New Jersey,Food,Paper and Paper Product Merchant Wholesalers,6,40.75424700000001,-73.94446716666666,26822.5
New York/New Jersey,Other_EFW,Support Activities for Rail Transportation,4,40.4366425,-74.48400475,4360.5
New York/New Jersey,Food,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",4,21.941900750000002,-18.033217499999996,9901.0
New York/New Jersey,Other_EFW,Offices of Physicians,4,40.7142965,-73.977491,11352.5
New York/New Jersey,Other_EFW,Charter Bus Industry,4,40.701716000000005,-73.98493325,19943.600000000002
New York/New Jersey,Food,Sugar and Confectionery Product Manufacturing,3,40.208706,-85.45520566666669,984.4
New York/New Jersey,Other_EFW,Other Support Activities for Transportation,3,40.74449533333333,-74.027438,383.4
New York/New Jersey,Food,Fruit and Vegetable Preserving and Specialty Food Manufacturing,2,37.1767335,-96.06566649999999,352.0
New York/New Jersey,Other_EFW,Offices of Other Health Practitioners,2,40.738028,-74.029631,588.0
New York/New Jersey,Food,Dairy Product Manufacturing,2,40.7628565,-73.959958,3802.7
New York/New Jersey,Other_EFW,Other Personal Services,2,36.101361999999995,-81.02413949999999,11084.7
New York/New Jersey,Food,Animal Slaughtering and Processing,2,37.005789,-85.16345100000001,398.9
New York/New Jersey,Food,Seafood Product Preparation and Packaging,1,40.657549,-73.998436,746.9
New York/New Jersey,Other_EFW,Travel Arrangement and Reservation Services,1,33.767886,-118.188928,3267.0
New York/New Jersey,Other_EFW,Management of Companies and Enterprises,1,40.763142,-73.982674,1541.7
New York/New Jersey,Food,Food and Beverage Stores,1,40.720075,-74.00119,33.0
New York/New Jersey,Food,Farm Product Raw Material Merchant Wholesalers,1,40.663416,-73.912073,809.1
New York/New Jersey,Other_EFW,Offices of Real Estate Agents and Brokers,1,40.643898,-73.996069,616.0
New York/New Jersey,Other_EFW,"Sporting Goods, Hobby, and Musical Instrument Stores",1,33.76518,-118.189513,88981.2
New York/New Jersey,Other_EFW,Other Financial Investment Activities,1,40.752573,-73.973627,1218.6
New York/New Jersey,Other_EFW,Nondepository Credit Intermediation,1,40.585479,-73.961002,210.1
New York/New Jersey,Other_EFW,Other Schools and Instruction,1,40.544354,-74.165955,169.4
New York/New Jersey,Other_EFW,Elementary and Secondary Schools,1,40.821463,-73.881087,3356.1
New York/New Jersey,Other_EFW,"Religious, Grantmaking, Civic, Professional, and Similar Organizations",1,34.237419,-80.502106,411.4
New York/New Jersey,Other_EFW,Civic and Social Organizations,1,40.738759,-74.178256,13457.7
New York/New Jersey,Other_EFW,Residential Building Construction,1,40.61039,-74.013123,3452.9
New York/New Jersey,Other_EFW,Other Miscellaneous Manufacturing,1,40.839279,-73.927813,996.0
New York/New Jersey,Food,Food Manufacturing,1,40.079616,-93.609046,32484.0
Philadelphia,Food,Restaurants and Other Eating Places,1735,39.9056462778099,-75.29883529567722,2367760.4000000022
Philadelphia,Other_EFW,Urban Transit Systems,1635,39.998324599388354,-75.14631011620796,3518.9
Philadelphia,Food,Grocery Stores,548,39.86235559671531,-75.40732096532847,365612.30000000005
Philadelphia,Venue,Other Amusement and Recreation Industries,306,39.93771231372549,-75.25180890849674,1143090.6000000003
Philadelphia,Venue,"Museums, Historical Sites, and Similar Institutions",218,39.86648369266054,-75.39140670642202,3612344.4
Philadelphia,Food,Drinking Places (Alcoholic Beverages),182,39.938130368131866,-75.22856447802195,260661.60000000006
Philadelphia,Food,Specialty Food Stores,150,39.98603671333333,-75.15893185333337,360891.60000000003
Philadelphia,Energy,Gasoline Stations,103,39.623083213592245,-75.95765752427181,118496.70000000001
Philadelphia,Water,Traveler Accommodation,67,39.647977865671635,-75.7898965522388,140852.9
Philadelphia,Food,Special Food Services,60,39.98327258333333,-75.14774708333334,1363233.4999999998
Philadelphia,Venue,Performing Arts Companies,57,39.96637698245615,-75.16016198245615,126622.99999999999
Philadelphia,Food,"Beer, Wine, and Liquor Stores",51,39.869611098039215,-75.40396039215686,60165.5
Philadelphia,Venue,"Promoters of Performing Arts, Sports, and Similar Events",38,39.98674313157894,-75.16021139473685,696315.1
Philadelphia,Other_EFW,Transit and Ground Passenger Transportation,28,39.9995060357143,-75.11922289285715,42525.6
Philadelphia,Venue,"Independent Artists, Writers, and Performers",27,39.72123948148149,-75.67647714814815,41110.5
Philadelphia,Other_EFW,Support Activities for Road Transportation,26,39.99700457692307,-75.13876484615386,25461.699999999997
Philadelphia,Venue,Amusement Parks and Arcades,22,39.97749672727273,-75.16233881818181,468795.4
Philadelphia,Other_EFW,Taxi and Limousine Service,20,39.97101190000001,-75.15807835000001,36743.9
Philadelphia,Other_EFW,Scheduled Air Transportation,18,39.88732694444444,-75.23307072222224,26367.5
Philadelphia,Food,Bakeries and Tortilla Manufacturing,16,39.5479839375,-76.03199006249997,36263.1
Philadelphia,Other_EFW,Support Activities for Air Transportation,16,39.8963185,-75.22611400000002,163817.5
Philadelphia,Water,Waste Treatment and Disposal,13,39.99667030769231,-75.1354903846154,0.0
Philadelphia,Venue,Spectator Sports,13,38.87645176923077,-77.31656284615384,29120.1
Philadelphia,Water,Waste Collection,12,39.98824816666667,-75.13620716666668,13090.700000000003
Philadelphia,Water,Remediation and Other Waste Management Services,10,39.9948426,-75.12715370000001,27731.5
Philadelphia,Food,Beverage Manufacturing,9,39.18992133333334,-76.70088955555555,34527.700000000004
Philadelphia,Food,Food Services and Drinking Places,9,39.95919433333333,-75.15441855555557,5492.299999999999
Philadelphia,Other_EFW,Other Transit and Ground Passenger Transportation,8,40.022896124999995,-75.12630687500001,10477.3
Philadelphia,Water,Waste Management and Remediation Services,6,39.948089833333334,-75.16772516666667,26606.000000000004
Philadelphia,Food,Grocery and Related Product Merchant Wholesalers,6,39.94300233333333,-75.13709233333333,24951.1
Philadelphia,Other_EFW,Offices of Physicians,5,39.9676736,-75.1600394,40526.6
Philadelphia,Water,"Rooming and Boarding Houses, Dormitories, and Workers' Camps",5,39.9630916,-75.204185,6181.1
Philadelphia,Other_EFW,Interurban and Rural Bus Transportation,4,40.005423,-75.136697,615265.3
Philadelphia,Venue,"Amusement, Gambling, and Recreation Industries",4,39.98303325,-75.1461865,5188.7
Philadelphia,Energy,"Water, Sewage and Other Systems",4,38.20026275,-78.63733024999999,4685.0
Philadelphia,Energy,"Electric Power Generation, Transmission and Distribution",4,38.1414455,-78.64645100000001,50732.0
Philadelphia,Venue,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",4,39.94191325,-75.15953525,478.2
Philadelphia,Food,Chemical and Allied Products Merchant Wholesalers,3,40.02410766666667,-75.06287566666667,17061.4
Philadelphia,Food,Drugs and Druggists' Sundries Merchant Wholesalers,3,40.002263666666664,-75.12011166666666,478.0
Philadelphia,Water,RV (Recreational Vehicle) Parks and Recreational Camps,3,37.567816666666666,-79.86350466666666,9283.0
Philadelphia,Food,Animal Slaughtering and Processing,2,39.987550999999996,-75.145691,15597.3
Philadelphia,Other_EFW,Freight Transportation Arrangement,2,40.0447805,-75.0546135,2193.3
Philadelphia,Food,Petroleum and Petroleum Products Merchant Wholesalers,1,40.020815,-75.148646,183.6
Philadelphia,Food,Food and Beverage Stores,1,39.935429,-75.176596,115.2
Philadelphia,Other_EFW,Other Support Activities for Transportation,1,39.949372,-75.147361,1770.0
Philadelphia,Food,Miscellaneous Nondurable Goods Merchant Wholesalers,1,40.013989,-75.118021,9018.0
Philadelphia,Other_EFW,Other Personal Services,1,39.954281,-75.162616,2446.4
Philadelphia,Other_EFW,"Other Professional, Scientific, and Technical Services",1,39.970241,-75.142426,147.4
Philadelphia,Venue,Gambling Industries,1,40.082297,-75.037785,1475.1
Philadelphia,Food,Dairy Product Manufacturing,1,40.064097,-75.084704,1706.1
Philadelphia,Energy,Natural Gas Distribution,1,40.061287,-75.052603,54.9
Philadelphia,Other_EFW,Charter Bus Industry,1,40.106072,-74.97425,2559.7
San Francisco Bay Area,Food,Restaurants and Other Eating Places,7743,36.24123445938276,-107.04187885961497,20911240.10000005
San Francisco Bay Area,Other_EFW,Urban Transit Systems,3738,38.26583991894068,-120.11585186811132,23982.5
San Francisco Bay Area,Venue,Other Amusement and Recreation Industries,1786,36.29862598376255,-106.95856163661796,16827457.89999999
San Francisco Bay Area,Venue,"Museums, Historical Sites, and Similar Institutions",1073,37.686404214352244,-111.33740683876971,122110932.50000001
San Francisco Bay Area,Food,Grocery Stores,994,36.46469944164988,-105.46785869215293,1605958.5999999994
San Francisco Bay Area,Energy,Gasoline Stations,721,36.631169012482665,-97.37011196116511,840781.2000000002
San Francisco Bay Area,Water,Traveler Accommodation,620,29.75717681612901,-84.96658066935484,905684.3999999997
San Francisco Bay Area,Food,Specialty Food Stores,548,36.82730965328468,-106.90568127919703,1630223.0999999982
San Francisco Bay Area,Food,Drinking Places (Alcoholic Beverages),517,35.71961268665377,-107.60961935396524,1221091.6
San Francisco Bay Area,Food,"Beer, Wine, and Liquor Stores",295,36.184357457627115,-107.53668690508485,455188.3
San Francisco Bay Area,Food,Special Food Services,290,37.4254414551724,-112.92288449310342,520850.79999999976
San Francisco Bay Area,Venue,Performing Arts Companies,231,37.26363156709957,-113.89196382683993,390544.8
San Francisco Bay Area,Venue,"Promoters of Performing Arts, Sports, and Similar Events",149,36.484779322147666,-107.55544076510066,513076.3000000002
San Francisco Bay Area,Other_EFW,Taxi and Limousine Service,137,36.85978068613138,-112.1156335036496,182834.4
San Francisco Bay Area,Other_EFW,Support Activities for Road Transportation,131,36.882018824427476,-107.61549110687031,127828.10000000003
San Francisco Bay Area,Other_EFW,Transit and Ground Passenger Transportation,117,36.03095467521368,-106.68674682051285,329703.90000000014
San Francisco Bay Area,Venue,"Independent Artists, Writers, and Performers",116,37.79518405172414,-116.4617512413793,143172.99999999994
San Francisco Bay Area,Water,Remediation and Other Waste Management Services,112,37.314226133928564,-108.11215751785714,248367.50000000003
San Francisco Bay Area,Other_EFW,Other Transit and Ground Passenger Transportation,97,37.00984708247422,-109.47039553608249,367054.9000000001
San Francisco Bay Area,Food,Beverage Manufacturing,89,33.9924717977528,-103.83281104494382,210965.09999999998
San Francisco Bay Area,Other_EFW,Scheduled Air Transportation,88,41.267032545454555,-115.0036782840909,4250284.099999998
San Francisco Bay Area,Venue,Amusement Parks and Arcades,85,33.589911294117655,-92.53932768235295,4115820.7999999993
San Francisco Bay Area,Food,Bakeries and Tortilla Manufacturing,73,35.4219705479452,-101.33095471232878,178570.00000000003
San Francisco Bay Area,Water,Waste Collection,68,36.825162617647045,-110.05132073529414,98572.4
San Francisco Bay Area,Water,Waste Treatment and Disposal,59,38.19961089830507,-109.3634073220339,31192.499999999996
San Francisco Bay Area,Venue,Spectator Sports,52,33.947765557692314,-90.00954503846152,3066428.8
San Francisco Bay Area,Water,RV (Recreational Vehicle) Parks and Recreational Camps,51,36.98786717647057,-91.2713940784314,75229.09999999999
San Francisco Bay Area,Food,Drugs and Druggists' Sundries Merchant Wholesalers,47,37.48281417021276,-119.85147585106384,53073.9
San Francisco Bay Area,Food,Food Services and Drinking Places,38,21.0389115,-38.49464352631578,83034.7
San Francisco Bay Area,Energy,"Electric Power Generation, Transmission and Distribution",38,38.05461071052632,-110.28328486842106,163715.80000000002
San Francisco Bay Area,Other_EFW,Support Activities for Air Transportation,38,38.463033105263165,-116.23568721052631,12692757.799999999
San Francisco Bay Area,Water,Waste Management and Remediation Services,29,37.56554837931034,-101.04887613793103,69827.8
San Francisco Bay Area,Food,Grocery and Related Product Merchant Wholesalers,29,38.156873586206906,-110.24974844827588,165273.40000000002
San Francisco Bay Area,Venue,Gambling Industries,23,39.00569956521738,-106.17667008695652,747756.9999999999
San Francisco Bay Area,Energy,"Water, Sewage and Other Systems",19,38.41588568421053,-105.27215568421053,30340.100000000002
San Francisco Bay Area,Other_EFW,Freight Transportation Arrangement,18,37.97714738888889,-115.01022777777777,57073.6
San Francisco Bay Area,Food,Chemical and Allied Products Merchant Wholesalers,14,37.360458785714286,-116.03081478571428,16945.3
San Francisco Bay Area,Food,Other Food Manufacturing,14,33.39258107142857,-93.626473,17049.7
San Francisco Bay Area,Food,Miscellaneous Nondurable Goods Merchant Wholesalers,11,32.79711527272727,-78.60846336363637,17412.0
San Francisco Bay Area,Other_EFW,Interurban and Rural Bus Transportation,11,31.683609727272724,-88.72842936363635,20685.100000000002
San Francisco Bay Area,Energy,Utilities,11,39.262707090909096,-104.72975009090909,19070.9
San Francisco Bay Area,Other_EFW,Support Activities for Water Transportation,10,38.845397299999995,-109.401058,12541954.6
San Francisco Bay Area,Food,Petroleum and Petroleum Products Merchant Wholesalers,10,37.684583499999995,-97.7286216,7594.9
San Francisco Bay Area,Venue,"Amusement, Gambling, and Recreation Industries",10,37.1457092,-106.9469087,8981.8
San Francisco Bay Area,Food,"Apparel, Piece Goods, and Notions Merchant Wholesalers",8,38.875899499999996,-100.508423625,11688.9
San Francisco Bay Area,Venue,"Agents and Managers for Artists, Athletes, Entertainers, and Other Public Figures",6,37.62766233333334,-107.37226033333333,5255.2
San Francisco Bay Area,Energy,Natural Gas Distribution,6,39.62605166666666,-87.36317533333333,8929.0
San Francisco Bay Area,Food,"Beer, Wine, and Distilled Alcoholic Beverage Merchant Wholesalers",4,36.959258,-91.65680849999998,13712.099999999999
San Francisco Bay Area,Other_EFW,Support Activities for Rail Transportation,3,37.824510000000004,-122.36317566666666,2899.6
San Francisco Bay Area,Other_EFW,Other Support Activities for Transportation,3,35.055102999999995,-113.43201700000002,7868.900000000001
San Francisco Bay Area,Other_EFW,Nonscheduled Air Transportation,3,42.640440000000005,-106.54211600000001,10358.2
