MARKET,CATEGORY,BRAND,year_month,total_visits,distinct_locations_approx
Atlanta,Grocery Stores,Talpa Super Mercados,2020-03,83615.0,1
Atlanta,Grocery Stores,Save-A-Lot,2020-03,75169.0,1
Atlanta,Grocery Stores,Earth Fare,2020-03,74288.0,1
Atlanta,Grocery Stores,Whole Foods Market,2020-03,73811.0,1
Atlanta,Grocery Stores,Mapco,2020-03,63511.0,1
Atlanta,Grocery Stores,Food City,2020-03,57699.0,1
Atlanta,Grocery Stores,Food World,2020-03,52558.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,Restaurant Depot,2020-03,21767.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,UNFI (United Natural Foods),2020-03,9020.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,Performance Foodservice,2020-03,2395.0,1
Atlanta,Interurban and Rural Bus Transportation,Greyhound,2020-03,2776.0,1
Atlanta,Other Amusement and Recreation Industries,Planet Fitness,2020-03,537082.0,1
Atlanta,Other Amusement and Recreation Industries,CrossFit,2020-03,245402.0,29
Atlanta,Other Amusement and Recreation Industries,Orangetheory Fitness,2020-03,145074.0,1
Atlanta,Other Amusement and Recreation Industries,LA Fitness,2020-03,138107.0,1
Atlanta,Other Amusement and Recreation Industries,Gold's Gym,2020-03,133533.0,1
Atlanta,Other Amusement and Recreation Industries,Anytime Fitness,2020-03,80836.0,1
Atlanta,Other Amusement and Recreation Industries,Workout Anytime,2020-03,48773.0,1
Atlanta,Other Amusement and Recreation Industries,Snap Fitness,2020-03,43036.0,1
Atlanta,Other Amusement and Recreation Industries,Pure Barre,2020-03,42324.0,1
Atlanta,Other Amusement and Recreation Industries,Sky Zone,2020-03,37223.0,1
Atlanta,Other Amusement and Recreation Industries,Catch Air,2020-03,36359.0,1
Atlanta,Other Amusement and Recreation Industries,Burn Boot Camp,2020-03,33263.0,1
Atlanta,Other Amusement and Recreation Industries,Club Pilates,2020-03,31860.0,1
Atlanta,Other Amusement and Recreation Industries,Crunch,2020-03,29979.0,1
Atlanta,Other Amusement and Recreation Industries,Get Air,2020-03,27315.0,1
Atlanta,Other Amusement and Recreation Industries,Fit Body Boot Camp,2020-03,24603.0,1
Atlanta,Other Amusement and Recreation Industries,American Bodyworks,2020-03,20388.0,1
Atlanta,Other Amusement and Recreation Industries,Bodyplex,2020-03,20219.0,1
Atlanta,Other Amusement and Recreation Industries,iLoveKickboxing,2020-03,17495.0,1
Atlanta,Other Amusement and Recreation Industries,Onelife Fitness,2020-03,15742.0,1
Atlanta,Other Amusement and Recreation Industries,F45 Training,2020-03,15573.0,1
Atlanta,Other Amusement and Recreation Industries,Aqua Tots,2020-03,15199.0,1
Atlanta,Other Amusement and Recreation Industries,Launch Trampoline Park,2020-03,14162.0,1
Atlanta,Other Amusement and Recreation Industries,Fitness Together,2020-03,11829.0,1
Atlanta,Other Amusement and Recreation Industries,Topgolf,2020-03,11536.0,1
Atlanta,Other Support Activities for Transportation,PakMail,2020-03,321.0,1
Atlanta,Petroleum and Petroleum Products Merchant Wholesalers,Clipper Petroleum,2020-03,13533.0,1
Atlanta,Petroleum and Petroleum Products Merchant Wholesalers,Flyers Energy,2020-03,2914.0,1
Atlanta,RV (Recreational Vehicle) Parks and Recreational Camps,Jellystone Park Camp Resorts,2020-03,731.0,1
Atlanta,RV (Recreational Vehicle) Parks and Recreational Camps,KOA (Kampgrounds of America),2020-03,505.0,1
Atlanta,Restaurants and Other Eating Places,McDonald's,2020-03,4764822.0,1
Atlanta,Restaurants and Other Eating Places,Subway,2020-03,4287047.0,1
Atlanta,Restaurants and Other Eating Places,Wendy's,2020-03,3058535.0,1
Atlanta,Restaurants and Other Eating Places,Burger King,2020-03,2597733.0,1
Atlanta,Restaurants and Other Eating Places,Waffle House,2020-03,2535138.0,1
Atlanta,Restaurants and Other Eating Places,Chick-fil-A,2020-03,2160878.0,1
Atlanta,Restaurants and Other Eating Places,Zaxby's,2020-03,2083077.0,1
Atlanta,Restaurants and Other Eating Places,Taco Bell,2020-03,2001434.0,1
Atlanta,Restaurants and Other Eating Places,Domino's Pizza,2020-03,1998077.0,1
Atlanta,Restaurants and Other Eating Places,Dairy Queen,2020-03,1963704.0,1
Atlanta,Restaurants and Other Eating Places,Dunkin',2020-03,1953602.0,1
Atlanta,Restaurants and Other Eating Places,Starbucks,2020-03,1834431.0,1
Atlanta,Restaurants and Other Eating Places,Papa John's,2020-03,1626953.0,1
Atlanta,Restaurants and Other Eating Places,Popeyes Louisiana Kitchen,2020-03,1405455.0,1
Atlanta,Restaurants and Other Eating Places,Firehouse Subs,2020-03,994340.0,1
Atlanta,Restaurants and Other Eating Places,Arby's,2020-03,957674.0,1
Atlanta,Restaurants and Other Eating Places,Sonic,2020-03,956963.0,1
Atlanta,Restaurants and Other Eating Places,Hunt Brothers Pizza,2020-03,952620.0,1
Atlanta,Restaurants and Other Eating Places,Jimmy John's,2020-03,911628.0,1
Atlanta,Restaurants and Other Eating Places,KFC,2020-03,903470.0,1
Atlanta,Restaurants and Other Eating Places,Bojangles',2020-03,896374.0,1
Atlanta,Restaurants and Other Eating Places,Pizza Hut,2020-03,853663.0,1
Atlanta,Restaurants and Other Eating Places,Checkers Drive-In Restaurants,2020-03,841766.0,1
Atlanta,Restaurants and Other Eating Places,Marco's Pizza,2020-03,796134.0,1
Atlanta,Restaurants and Other Eating Places,Moe's Southwest Grill,2020-03,767818.0,1
Atlanta,Specialty Food Stores,Great American Cookies,2020-03,27479.0,1
Atlanta,Specialty Food Stores,It'sugar,2020-03,7692.0,1
Atlanta,Specialty Food Stores,Godiva,2020-03,7331.0,1
Atlanta,Specialty Food Stores,Pretzelmaker,2020-03,4701.0,1
Atlanta,Specialty Food Stores,Daylight Donuts,2020-03,3717.0,1
Atlanta,Specialty Food Stores,Zion Market,2020-03,2338.0,1
Atlanta,Specialty Food Stores,Pelican's SnoBalls,2020-03,1435.0,1
Atlanta,Specialty Food Stores,Graze Craze,2020-03,997.0,1
Atlanta,Specialty Food Stores,Pepper Palace,2020-03,672.0,1
Atlanta,Spectator Sports,K1 Speed,2020-03,2536.0,1
Atlanta,Traveler Accommodation,Hampton,2020-03,294531.0,1
Atlanta,Traveler Accommodation,Courtyard by Marriott,2020-03,256829.0,8
Atlanta,Traveler Accommodation,Quality Inn,2020-03,219131.0,1
Atlanta,Traveler Accommodation,Fairfield Inn & Suites by Marriott,2020-03,186204.0,1
Atlanta,Traveler Accommodation,SpringHill Suites by Marriott,2020-03,142995.0,1
Atlanta,Traveler Accommodation,Hilton Garden Inn,2020-03,134325.0,1
Atlanta,Traveler Accommodation,Hilton International,2020-03,103922.0,1
Atlanta,Traveler Accommodation,La Quinta Inns & Suites,2020-03,102416.0,1
Atlanta,Traveler Accommodation,Country Inn & Suites by Radisson Americas,2020-03,99394.0,9
Atlanta,Traveler Accommodation,Days Inn,2020-03,98325.0,1
Atlanta,Traveler Accommodation,Marriott Hotels,2020-03,98234.0,1
Atlanta,Traveler Accommodation,Country Inn & Suites By Radisson,2020-03,89472.0,2
Atlanta,Traveler Accommodation,Best Western,2020-03,82797.0,9
Atlanta,Traveler Accommodation,Comfort Suites,2020-03,82071.0,1
Atlanta,Traveler Accommodation,Residence Inn by Marriott,2020-03,79683.0,1
Atlanta,Traveler Accommodation,Westin Hotels & Resorts,2020-03,78064.0,1
Atlanta,Traveler Accommodation,Super 8,2020-03,74722.0,1
Atlanta,Traveler Accommodation,Motel 6,2020-03,69983.0,1
Atlanta,Traveler Accommodation,Econo Lodge,2020-03,69223.0,1
Atlanta,Traveler Accommodation,DoubleTree by Hilton,2020-03,68602.0,2
Atlanta,Traveler Accommodation,Extended Stay America,2020-03,64769.0,1
Atlanta,Traveler Accommodation,Holiday Inn,2020-03,64265.0,1
Atlanta,Traveler Accommodation,Sonesta Hotels & Resorts,2020-03,60864.0,4
Atlanta,Traveler Accommodation,Staybridge Suites,2020-03,58952.0,1
Atlanta,Traveler Accommodation,Homewood Suites by Hilton,2020-03,56788.0,1
Atlanta,Waste Collection,1-800 Got Junk,2020-03,128.0,1
Atlanta,Waste Treatment and Disposal,Republic Services,2020-03,927.0,1
Atlanta,Amusement Parks and Arcades,Round One Entertainment,2020-04,75.0,1
Atlanta,Beverage Manufacturing,Molson Coors Brewery,2020-04,1360.0,1
Atlanta,Beverage Manufacturing,Coca-Cola UNITED,2020-04,611.0,1
Atlanta,Beverage Manufacturing,Reddy Ice,2020-04,514.0,1
Atlanta,Chemical and Allied Products Merchant Wholesalers,Airgas,2020-04,284.0,1
Atlanta,Chemical and Allied Products Merchant Wholesalers,Praxair,2020-04,39.0,1
Atlanta,Drinking Places (Alcoholic Beverages),Marlow's Tavern,2020-04,0.0,1
Atlanta,Drinking Places (Alcoholic Beverages),Smokey Bones,2020-04,0.0,1
Atlanta,Freight Transportation Arrangement,ArcBest,2020-04,89.0,1
Atlanta,Freight Transportation Arrangement,J. B. Hunt Distribution,2020-04,51.0,1
Atlanta,Freight Transportation Arrangement,Old Dominion Freight Line,2020-04,31.0,1
Atlanta,Gasoline Stations,Chevron,2020-04,3876942.0,1
Atlanta,Gasoline Stations,Marathon,2020-04,1881871.0,1
Atlanta,Gasoline Stations,BP,2020-04,1227367.0,1
Atlanta,Gasoline Stations,QuikTrip,2020-04,1027857.0,1
Atlanta,Gasoline Stations,Texaco,2020-04,1023217.0,1
Atlanta,Gasoline Stations,Sunoco,2020-04,846388.0,1
Atlanta,Gasoline Stations,Shell Oil,2020-04,746259.0,1
Atlanta,Gasoline Stations,Murphy USA,2020-04,695945.0,1
Atlanta,Gasoline Stations,Exxon Mobil,2020-04,647104.0,1
Atlanta,Gasoline Stations,RaceTrac,2020-04,638266.0,1
Atlanta,Gasoline Stations,Kroger Fuel Center,2020-04,527057.0,1
Atlanta,Gasoline Stations,Enmarket,2020-04,484406.0,1
Atlanta,Gasoline Stations,CITGO,2020-04,476551.0,1
Atlanta,Gasoline Stations,Pilot Flying J,2020-04,421764.0,1
Atlanta,Gasoline Stations,Love's Travel Stops and Country Stores,2020-04,179807.0,1
Atlanta,Gasoline Stations,Circle K Gas,2020-04,135002.0,1
Atlanta,Gasoline Stations,Valero Energy,2020-04,120285.0,1
Atlanta,Gasoline Stations,RaceWay,2020-04,109907.0,1
Atlanta,Gasoline Stations,Jet Food Store,2020-04,104942.0,1
Atlanta,Gasoline Stations,Costco Gasoline,2020-04,29626.0,1
Atlanta,Gasoline Stations,76,2020-04,21492.0,1
Atlanta,Gasoline Stations,Gas N Go,2020-04,15926.0,1
Atlanta,Gasoline Stations,Mobil,2020-04,12714.0,1
Atlanta,Gasoline Stations,ConocoPhillips,2020-04,10012.0,1
Atlanta,Gasoline Stations,Sam's Club Fuel Center,2020-04,6373.0,1
Atlanta,Grocery Stores,Kroger,2020-04,3088748.0,1
Atlanta,Grocery Stores,ALDI,2020-04,1365048.0,1
Atlanta,Grocery Stores,Publix Super Markets,2020-04,746758.0,1
Atlanta,Grocery Stores,Food Depot,2020-04,614150.0,1
Atlanta,Grocery Stores,Circle K,2020-04,526791.0,1
Atlanta,Grocery Stores,Ingles Markets,2020-04,364734.0,1
Atlanta,Grocery Stores,Piggly Wiggly,2020-04,350112.0,1
Atlanta,Grocery Stores,IGA,2020-04,321348.0,1
Atlanta,Grocery Stores,Sprouts,2020-04,266034.0,1
Atlanta,Grocery Stores,Food Lion,2020-04,212498.0,1
Atlanta,Grocery Stores,H Mart,2020-04,187442.0,1
Atlanta,Grocery Stores,Sprint Food Store,2020-04,128806.0,1
Atlanta,Grocery Stores,Trader Joe's,2020-04,99817.0,1
Atlanta,Grocery Stores,Winn Dixie,2020-04,97632.0,1
Atlanta,Grocery Stores,Harveys Supermarket,2020-04,55824.0,1
Atlanta,Grocery Stores,Save-A-Lot,2020-04,53172.0,1
Atlanta,Grocery Stores,Lidl,2020-04,52513.0,1
Atlanta,Grocery Stores,Wayfield,2020-04,51454.0,1
Atlanta,Grocery Stores,Whole Foods Market,2020-04,50864.0,1
Atlanta,Grocery Stores,Food World,2020-04,42536.0,1
Atlanta,Grocery Stores,Food City,2020-04,41764.0,1
Atlanta,Grocery Stores,Talpa Super Mercados,2020-04,41161.0,1
Atlanta,Grocery Stores,Earth Fare,2020-04,40323.0,1
Atlanta,Grocery Stores,Flash Foods,2020-04,23624.0,1
Atlanta,Grocery Stores,Chu's,2020-04,23159.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,Restaurant Depot,2020-04,4302.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,UNFI (United Natural Foods),2020-04,1606.0,1
Atlanta,Grocery and Related Product Merchant Wholesalers,Performance Foodservice,2020-04,410.0,1
Atlanta,Interurban and Rural Bus Transportation,Greyhound,2020-04,350.0,1
Atlanta,Other Amusement and Recreation Industries,Planet Fitness,2020-04,64451.0,1
Atlanta,Other Amusement and Recreation Industries,CrossFit,2020-04,31231.0,28
Atlanta,Other Amusement and Recreation Industries,Gold's Gym,2020-04,18344.0,1
Atlanta,Other Amusement and Recreation Industries,LA Fitness,2020-04,16218.0,1
Atlanta,Other Amusement and Recreation Industries,Orangetheory Fitness,2020-04,15951.0,1
Atlanta,Other Amusement and Recreation Industries,Anytime Fitness,2020-04,9904.0,1
Atlanta,Other Amusement and Recreation Industries,Workout Anytime,2020-04,6513.0,1
Atlanta,Other Amusement and Recreation Industries,Snap Fitness,2020-04,5356.0,1
Atlanta,Other Amusement and Recreation Industries,Pure Barre,2020-04,4476.0,1
Atlanta,Other Amusement and Recreation Industries,Sky Zone,2020-04,4350.0,1
Atlanta,Other Amusement and Recreation Industries,Crunch,2020-04,3932.0,1
Atlanta,Other Amusement and Recreation Industries,Burn Boot Camp,2020-04,3851.0,1
Atlanta,Other Amusement and Recreation Industries,Club Pilates,2020-04,3829.0,1
Atlanta,Other Amusement and Recreation Industries,Get Air,2020-04,3759.0,1
Atlanta,Other Amusement and Recreation Industries,Catch Air,2020-04,3638.0,1
Atlanta,Other Amusement and Recreation Industries,Bodyplex,2020-04,2933.0,1
Atlanta,Other Amusement and Recreation Industries,Fit Body Boot Camp,2020-04,2907.0,1
Atlanta,Other Amusement and Recreation Industries,American Bodyworks,2020-04,2580.0,1
Atlanta,Other Amusement and Recreation Industries,Onelife Fitness,2020-04,2128.0,1
Atlanta,Other Amusement and Recreation Industries,F45 Training,2020-04,2005.0,1
Atlanta,Other Amusement and Recreation Industries,iLoveKickboxing,2020-04,1853.0,1
Atlanta,Other Amusement and Recreation Industries,Aqua Tots,2020-04,1736.0,1
Atlanta,Other Amusement and Recreation Industries,Lifetime Fitness,2020-04,1511.0,1
Atlanta,Other Amusement and Recreation Industries,Launch Trampoline Park,2020-04,1500.0,1
Atlanta,Other Amusement and Recreation Industries,Topgolf,2020-04,1258.0,1
Atlanta,Other Support Activities for Transportation,PakMail,2020-04,46.0,1
Atlanta,Petroleum and Petroleum Products Merchant Wholesalers,Clipper Petroleum,2020-04,1985.0,1
Atlanta,Petroleum and Petroleum Products Merchant Wholesalers,Flyers Energy,2020-04,427.0,1
Atlanta,RV (Recreational Vehicle) Parks and Recreational Camps,Jellystone Park Camp Resorts,2020-04,100.0,1
Atlanta,RV (Recreational Vehicle) Parks and Recreational Camps,KOA (Kampgrounds of America),2020-04,46.0,1
Atlanta,Restaurants and Other Eating Places,McDonald's,2020-04,1622474.0,1
Atlanta,Restaurants and Other Eating Places,Wendy's,2020-04,1144291.0,1
Atlanta,Restaurants and Other Eating Places,Subway,2020-04,1006629.0,1
Atlanta,Restaurants and Other Eating Places,Domino's Pizza,2020-04,952274.0,1
Atlanta,Restaurants and Other Eating Places,Burger King,2020-04,893524.0,1
Atlanta,Restaurants and Other Eating Places,Papa John's,2020-04,853888.0,1
Atlanta,Restaurants and Other Eating Places,Zaxby's,2020-04,851862.0,1
Atlanta,Restaurants and Other Eating Places,Taco Bell,2020-04,803069.0,1
Atlanta,Restaurants and Other Eating Places,Dairy Queen,2020-04,721641.0,1
Atlanta,Restaurants and Other Eating Places,Dunkin',2020-04,637853.0,1
Atlanta,Restaurants and Other Eating Places,Waffle House,2020-04,636029.0,1
Atlanta,Restaurants and Other Eating Places,Starbucks,2020-04,516778.0,1
Atlanta,Restaurants and Other Eating Places,Chick-fil-A,2020-04,484728.0,1
Atlanta,Restaurants and Other Eating Places,Popeyes Louisiana Kitchen,2020-04,460925.0,1
Atlanta,Restaurants and Other Eating Places,Firehouse Subs,2020-04,451155.0,1
Atlanta,Restaurants and Other Eating Places,Pizza Hut,2020-04,441451.0,1
Atlanta,Restaurants and Other Eating Places,Hunt Brothers Pizza,2020-04,406899.0,1
Atlanta,Restaurants and Other Eating Places,Arby's,2020-04,406113.0,1
Atlanta,Restaurants and Other Eating Places,Jimmy John's,2020-04,391593.0,1
Atlanta,Restaurants and Other Eating Places,Sonic,2020-04,386287.0,1
Atlanta,Restaurants and Other Eating Places,KFC,2020-04,384216.0,1
Atlanta,Restaurants and Other Eating Places,Marco's Pizza,2020-04,347328.0,1
Atlanta,Restaurants and Other Eating Places,Checkers Drive-In Restaurants,2020-04,267580.0,1
Atlanta,Restaurants and Other Eating Places,Panda Express,2020-04,257644.0,1
Atlanta,Restaurants and Other Eating Places,Krystal,2020-04,238396.0,1
Atlanta,Specialty Food Stores,Great American Cookies,2020-04,520.0,1
Atlanta,Specialty Food Stores,Daylight Donuts,2020-04,240.0,1
Atlanta,Specialty Food Stores,Zion Market,2020-04,59.0,1
Atlanta,Specialty Food Stores,Pretzelmaker,2020-04,45.0,1
Atlanta,Specialty Food Stores,Pelican's SnoBalls,2020-04,36.0,1
Atlanta,Specialty Food Stores,Graze Craze,2020-04,36.0,1
Atlanta,Specialty Food Stores,Godiva,2020-04,23.0,1
Atlanta,Specialty Food Stores,Pepper Palace,2020-04,0.0,1
Atlanta,Specialty Food Stores,It'sugar,2020-04,0.0,1
Atlanta,Spectator Sports,K1 Speed,2020-04,297.0,1
Atlanta,Traveler Accommodation,Hampton,2020-04,51992.0,1
Atlanta,Traveler Accommodation,Quality Inn,2020-04,40720.0,1
Atlanta,Traveler Accommodation,Courtyard by Marriott,2020-04,36745.0,7
Atlanta,Traveler Accommodation,Fairfield Inn & Suites by Marriott,2020-04,30143.0,1
Atlanta,Traveler Accommodation,SpringHill Suites by Marriott,2020-04,20903.0,1
Atlanta,Traveler Accommodation,La Quinta Inns & Suites,2020-04,17701.0,1
Atlanta,Traveler Accommodation,Days Inn,2020-04,16828.0,1
Atlanta,Traveler Accommodation,Hilton Garden Inn,2020-04,16773.0,1
Atlanta,Traveler Accommodation,Country Inn & Suites by Radisson Americas,2020-04,16332.0,9
Atlanta,Traveler Accommodation,Comfort Suites,2020-04,16145.0,1
Atlanta,Traveler Accommodation,Marriott Hotels,2020-04,15595.0,1
Atlanta,Traveler Accommodation,Hilton International,2020-04,15276.0,1
Atlanta,Traveler Accommodation,Country Inn & Suites By Radisson,2020-04,14676.0,2
Atlanta,Traveler Accommodation,Best Western,2020-04,14304.0,9
Atlanta,Traveler Accommodation,Econo Lodge,2020-04,13389.0,1
Atlanta,Traveler Accommodation,Super 8,2020-04,12725.0,1
Atlanta,Traveler Accommodation,Residence Inn by Marriott,2020-04,12346.0,1
Atlanta,Traveler Accommodation,Motel 6,2020-04,10752.0,1
Atlanta,Traveler Accommodation,Sonesta Hotels & Resorts,2020-04,10737.0,4
Atlanta,Traveler Accommodation,Staybridge Suites,2020-04,10124.0,1
Atlanta,Traveler Accommodation,Homewood Suites by Hilton,2020-04,9879.0,1
Atlanta,Traveler Accommodation,Westin Hotels & Resorts,2020-04,9847.0,1
Atlanta,Traveler Accommodation,Extended Stay America,2020-04,9477.0,1
Atlanta,Traveler Accommodation,DoubleTree by Hilton,2020-04,9427.0,2
Atlanta,Traveler Accommodation,Holiday Inn,2020-04,9268.0,1
Atlanta,Waste Collection,1-800 Got Junk,2020-04,1.0,1
Atlanta,Waste Treatment and Disposal,Republic Services,2020-04,216.0,1
Atlanta,Amusement Parks and Arcades,Round One Entertainment,2020-05,685.0,1
Atlanta,Beverage Manufacturing,Molson Coors Brewery,2020-05,9490.0,1
Atlanta,Beverage Manufacturing,Coca-Cola UNITED,2020-05,3937.0,1
Atlanta,Beverage Manufacturing,Reddy Ice,2020-05,3264.0,1
Atlanta,Chemical and Allied Products Merchant Wholesalers,Airgas,2020-05,1197.0,1
Atlanta,Chemical and Allied Products Merchant Wholesalers,Praxair,2020-05,169.0,1
Atlanta,Drinking Places (Alcoholic Beverages),Marlow's Tavern,2020-05,2051.0,1
Atlanta,Drinking Places (Alcoholic Beverages),Smokey Bones,2020-05,1267.0,1
Atlanta,Freight Transportation Arrangement,ArcBest,2020-05,395.0,1
Atlanta,Freight Transportation Arrangement,J. B. Hunt Distribution,2020-05,322.0,1
Atlanta,Freight Transportation Arrangement,Old Dominion Freight Line,2020-05,190.0,1
Atlanta,Gasoline Stations,Chevron,2020-05,5703750.0,1
Atlanta,Gasoline Stations,Marathon,2020-05,3152960.0,1
Atlanta,Gasoline Stations,Texaco,2020-05,1703388.0,1
Atlanta,Gasoline Stations,QuikTrip,2020-05,1680550.0,1
Atlanta,Gasoline Stations,BP,2020-05,1505175.0,1
Atlanta,Gasoline Stations,Kroger Fuel Center,2020-05,1469945.0,1
Atlanta,Gasoline Stations,Shell Oil,2020-05,1406736.0,1
Atlanta,Gasoline Stations,RaceTrac,2020-05,1319617.0,1
Atlanta,Gasoline Stations,Sunoco,2020-05,1287930.0,1
Atlanta,Gasoline Stations,Murphy USA,2020-05,1133185.0,1
Atlanta,Gasoline Stations,Exxon Mobil,2020-05,1132843.0,1
Atlanta,Gasoline Stations,Enmarket,2020-05,1073749.0,1
Atlanta,Gasoline Stations,CITGO,2020-05,750901.0,1
Atlanta,Gasoline Stations,Pilot Flying J,2020-05,594411.0,1
