host_city_canonical,year_month,avg_temp_c,sum_cdd_c,sum_hdd_c,avg_rh_pct,sum_precip_hundredths_mm,day_station_rows
Houston,2021-01,12.90951612903226,41.498900000000006,712.5259000000001,71.54825967741937,28665.8,124
Houston,2021-02,11.273482142857137,77.933,872.9856000000003,76.95354285714286,13616.199999999999,112
Houston,2021-03,18.15540322580645,211.8297,232.9633,72.29443145161292,18675.199999999997,124
Houston,2021-04,20.50608333333332,365.00910000000005,110.908,71.5844475,18274.2,120
Houston,2021-05,24.413225806451617,746.5111999999997,0.0,79.57363306451607,139765.9,124
Houston,2021-06,28.079166666666666,1166.9926,0.0,77.96785000000001,68359.7,120
Houston,2021-07,28.24185483870968,1224.3674999999994,0.0,80.50097500000001,70362.5,124
Houston,2021-08,28.936532258064513,1311.496,0.0,77.97992419354841,29111.500000000004,124
Houston,2021-09,26.082333333333338,925.1936999999998,0.0,75.19633583333338,64745.59999999999,120
Houston,2021-10,23.36879032258063,660.3293000000001,30.0945,73.08457096774193,60381.299999999996,124
Houston,2021-11,16.42375000000001,81.00800000000001,309.1138999999999,75.81782833333338,28398.4,120
Houston,2021-12,19.64870967741935,348.3045999999999,183.36900000000003,81.17332741935485,20729.7,124
Houston,2022-01,11.98008064516129,44.0245,835.0632999999998,66.9015016129032,16287.400000000005,124
Houston,2022-02,11.644464285714289,52.73709999999999,809.3034,71.67567589285714,23578.100000000002,112
Houston,2022-03,16.63129032258065,131.2286,343.14740000000006,65.31582096774194,29965.0,124
Houston,2022-04,22.816583333333337,563.6362,23.6191,70.10590499999996,15233.7,120
Houston,2022-05,26.990564516129023,1073.7792,0.0,73.06751935483871,28298.8,124
Houston,2022-06,29.54183333333333,1346.9175,0.0,68.24746833333332,7664.099999999999,120
Houston,2022-07,30.373064516129034,1502.9847000000002,0.0,69.29837419354841,17334.499999999996,124
Houston,2022-08,29.088145161290324,1336.5653000000007,0.0,75.43653790322581,75118.49999999999,124
Houston,2022-09,26.467999999999996,978.0539999999999,0.4888,69.06882499999999,18916.2,120
Houston,2022-10,21.013951612903234,405.9485,72.9105,64.16956048387097,27347.3,124
Houston,2022-11,16.28066666666667,192.81660000000002,437.68919999999997,77.47980416666661,64052.0,120
Houston,2022-12,14.349354838709678,186.04160000000005,681.8597,75.03199193548389,38168.9,124
Houston,2023-01,14.873387096774204,102.53940000000001,523.9304000000002,74.78389032258067,45585.90000000001,124
Houston,2023-02,16.00401785714286,199.87470000000005,461.0378,76.89621160714286,16279.5,112
Houston,2023-03,19.478870967741926,336.34240000000005,197.2957,72.6860064516129,35678.6,124
Houston,2023-04,20.393583333333325,302.48,51.527699999999975,74.75633416666668,51610.50000000001,120
Houston,2023-05,24.73516129032258,794.2762999999995,0.0,77.07254596774195,43625.299999999996,124
Houston,2023-06,28.70691666666666,1250.5184000000002,0.0,74.74968750000002,23940.699999999997,120
Houston,2023-07,30.251774193548382,1480.6276,0.0,70.4386112903226,8189.400000000001,124
Houston,2023-08,31.746048387096753,1669.1701999999993,0.0,60.126854032258066,3337.3000000000006,124
Houston,2023-09,29.107416666666662,1288.9217,0.0,66.26356333333335,22242.499999999996,120
Houston,2023-10,22.29451612903225,579.5971,93.8043,71.40330080645158,43401.90000000001,124
Houston,2023-11,16.156916666666664,113.255,380.37149999999997,75.46969416666666,44188.700000000004,120
