MARKET,spend_domain,year_month,spend_amount,trans_count,brand_count
New York/New Jersey,Energy,2024-03,123242668.5129,2016192.9605999999,90
New York/New Jersey,Food,2024-03,68778554.5005,2979126.1189000006,38
New York/New Jersey,Lodging,2024-03,4146472.0115,17130.525999999998,11
New York/New Jersey,Energy,2024-04,119504321.3834,1975888.406599999,87
New York/New Jersey,Food,2024-04,65603653.7951,2950737.8408999993,39
New York/New Jersey,Lodging,2024-04,4604199.2360000005,18680.6469,12
New York/New Jersey,Energy,2024-05,130805663.70350002,2140614.353500001,91
New York/New Jersey,Food,2024-05,68286927.1803,3100517.5949000004,40
New York/New Jersey,Lodging,2024-05,4375793.991099998,18144.393,11
New York/New Jersey,Energy,2024-06,131854573.16599998,2134560.4875,91
New York/New Jersey,Food,2024-06,69094197.3825,3014120.3536,39
New York/New Jersey,Lodging,2024-06,4381065.1163,17835.080499999996,9
New York/New Jersey,Energy,2024-07,129313081.59209996,2119570.1326,91
New York/New Jersey,Food,2024-07,68216889.88650002,3028983.3224999984,39
New York/New Jersey,Lodging,2024-07,5669148.2524999995,21491.855900000002,11
New York/New Jersey,Energy,2024-08,133704487.17979994,2185211.534500001,90
New York/New Jersey,Food,2024-08,67968354.3297,3067891.9214999992,42
New York/New Jersey,Lodging,2024-08,5473774.591899999,21097.8937,9
New York/New Jersey,Energy,2024-09,120591047.5219,1993347.348100001,94
New York/New Jersey,Food,2024-09,64359375.70729999,2962522.0248000007,39
New York/New Jersey,Lodging,2024-09,4095432.422600001,16834.8153,9
New York/New Jersey,Energy,2024-10,126409872.0577,2097429.2361000013,89
New York/New Jersey,Food,2024-10,66115340.92970003,3120848.025000001,40
New York/New Jersey,Lodging,2024-10,4003570.4920000006,17811.4672,10
New York/New Jersey,Energy,2024-11,130775953.72909996,2065993.8341000006,90
New York/New Jersey,Food,2024-11,65268594.522300005,2980097.9839999997,38
New York/New Jersey,Lodging,2024-11,3250942.879,15202.524000000001,10
New York/New Jersey,Energy,2024-12,146317378.5498,2234916.1343000005,89
New York/New Jersey,Food,2024-12,66954962.04040001,2880597.0672000013,41
New York/New Jersey,Lodging,2024-12,3449565.8808,15028.713800000001,11
Philadelphia,Energy,2020-01,36060918.232099995,736540.2690999999,53
Philadelphia,Food,2020-01,35609606.956499994,1772421.6494999998,27
Philadelphia,Lodging,2020-01,2147464.3244,12057.1673,7
Philadelphia,Energy,2020-02,36686109.978000015,717452.9596000002,52
Philadelphia,Food,2020-02,36322257.14270001,1813902.2786999994,27
Philadelphia,Lodging,2020-02,2061142.8505000002,13073.174099999998,7
Philadelphia,Energy,2020-03,39767243.4402,716035.8701000003,51
Philadelphia,Food,2020-03,38627229.39540001,1598570.6488000003,28
Philadelphia,Lodging,2020-03,1490345.8709000002,7261.318899999998,7
Philadelphia,Energy,2020-04,34254698.38149999,545024.7893999999,50
Philadelphia,Food,2020-04,37057952.3315,1324937.6724,26
Philadelphia,Lodging,2020-04,217386.74580000003,813.9854,7
Philadelphia,Energy,2020-05,38447587.7838,647488.1183,52
Philadelphia,Food,2020-05,42696772.7906,1685508.5318999994,27
Philadelphia,Lodging,2020-05,384442.4007,1406.8962000000001,7
Philadelphia,Energy,2020-06,38958797.398,706829.7158,53
Philadelphia,Food,2020-06,41943758.19179998,1757012.3127000001,27
Philadelphia,Lodging,2020-06,618899.4709000001,3227.5894,7
Philadelphia,Energy,2020-07,40485182.1912,764328.4026000001,55
Philadelphia,Food,2020-07,43514301.8892,1872770.2760999997,27
Philadelphia,Lodging,2020-07,817898.8692000002,4362.254199999999,7
Philadelphia,Energy,2020-08,40897226.6594,784954.1540000001,52
Philadelphia,Food,2020-08,45533226.32080001,1939705.8816,28
Philadelphia,Lodging,2020-08,959814.37,5588.212799999999,8
Philadelphia,Energy,2020-09,39533247.068399996,734008.3168999999,54
Philadelphia,Food,2020-09,43610677.82119999,1930804.8123999995,27
Philadelphia,Lodging,2020-09,969477.7897,5583.9933,8
Philadelphia,Energy,2020-10,41247938.228000015,774154.7361999999,54
Philadelphia,Food,2020-10,47133673.886899985,2061572.3163999994,27
Philadelphia,Lodging,2020-10,936915.4343,5763.2297,7
Philadelphia,Energy,2020-11,41733320.6071,742988.2969000001,53
Philadelphia,Food,2020-11,46096623.96519999,1943682.5428999998,28
Philadelphia,Lodging,2020-11,900671.0295,4651.6801,8
Philadelphia,Energy,2020-12,43490355.403199986,733181.8805999998,53
Philadelphia,Food,2020-12,48312246.050299995,1970902.4942000003,28
Philadelphia,Lodging,2020-12,680530.5264999999,3406.8235999999997,7
Philadelphia,Energy,2021-01,42708982.173999995,722438.1235999998,53
Philadelphia,Food,2021-01,49532790.20060001,2010315.7382000003,28
Philadelphia,Lodging,2021-01,1169002.5243,4857.6149000000005,7
Philadelphia,Energy,2021-02,38251753.5613,629636.6036999997,53
Philadelphia,Food,2021-02,42209002.1196,1679945.3945999998,27
Philadelphia,Lodging,2021-02,1134185.8260000001,5208.8751999999995,8
Philadelphia,Energy,2021-03,47573539.64269999,784911.7676,53
Philadelphia,Food,2021-03,50858270.3994,2156150.0246999995,27
Philadelphia,Lodging,2021-03,1405001.5007000002,7565.773700000002,8
Philadelphia,Energy,2021-04,44624766.7865,787297.3630999998,56
Philadelphia,Food,2021-04,49439482.54419999,2082462.8723000002,27
Philadelphia,Lodging,2021-04,1530760.5699,8334.9683,7
Philadelphia,Energy,2021-05,47529920.32649998,841101.9058000003,55
Philadelphia,Food,2021-05,51759174.007099986,2152514.1206,27
Philadelphia,Lodging,2021-05,2010429.1253,10779.5115,8
Philadelphia,Energy,2021-06,45700314.46789999,811977.8030999999,55
Philadelphia,Food,2021-06,48205007.2751,2038283.6316,28
Philadelphia,Lodging,2021-06,2585295.6515999995,12019.263900000002,8
Philadelphia,Energy,2021-07,46922469.95809999,846872.7392000002,55
Philadelphia,Food,2021-07,49720800.3727,2117537.5432,27
Philadelphia,Lodging,2021-07,2854307.8991,13119.1927,8
Philadelphia,Energy,2021-08,46870170.035500005,827183.2132999997,57
Philadelphia,Food,2021-08,49903213.7466,2122023.674700001,28
Philadelphia,Lodging,2021-08,2935990.067,13647.384900000001,6
Philadelphia,Energy,2021-09,45440691.8948,799965.6658999999,56
Philadelphia,Food,2021-09,47618529.30390001,2034938.0001999992,28
Philadelphia,Lodging,2021-09,2305586.3241999997,11639.2874,9
Philadelphia,Energy,2021-10,49727164.5856,832069.8948999997,55
Philadelphia,Food,2021-10,52511563.86929999,2193254.7214,28
Philadelphia,Lodging,2021-10,2668777.3219000003,12847.2827,9
Philadelphia,Energy,2021-11,48009958.83550002,783422.1117999998,57
Philadelphia,Food,2021-11,51431753.0991,2045391.0674000008,28
Philadelphia,Lodging,2021-11,2330917.6004,11157.3439,9
Philadelphia,Energy,2021-12,50675274.30639998,812716.1378999999,56
Philadelphia,Food,2021-12,56026094.943100005,2149273.209500001,27
Philadelphia,Lodging,2021-12,2345545.143,11226.5098,8
Philadelphia,Energy,2022-01,45863780.313400015,735669.3245999999,52
Philadelphia,Food,2022-01,51492771.8575,1982716.7585,27
Philadelphia,Lodging,2022-01,2299063.7625,9394.623500000002,8
Philadelphia,Energy,2022-02,45422628.30079998,721885.7533000001,54
Philadelphia,Food,2022-02,49581036.0963,1976897.8168000001,27
Philadelphia,Lodging,2022-02,2323431.8819,11017.7127,9
Philadelphia,Energy,2022-03,52131961.3301,814782.2591,58
Philadelphia,Food,2022-03,56139428.86139999,2272802.229,28
Philadelphia,Lodging,2022-03,2718323.4235999994,13335.5262,10
Philadelphia,Energy,2022-04,51638952.145,808036.5724000004,55
Philadelphia,Food,2022-04,56977639.985599995,2280846.9214000003,27
Philadelphia,Lodging,2022-04,3073439.5465,14128.6943,8
Philadelphia,Energy,2022-05,55421310.490799986,860627.4239999996,57
Philadelphia,Food,2022-05,58347091.329600014,2292889.2877,27
Philadelphia,Lodging,2022-05,3268793.9168,14759.841100000001,8
Philadelphia,Energy,2022-06,56373035.870500006,857214.9710999998,57
Philadelphia,Food,2022-06,55821543.429400004,2224159.3891,27
Philadelphia,Lodging,2022-06,3060559.4102,14238.489399999999,8
Philadelphia,Energy,2022-07,56533722.86240001,880334.1038999995,54
Philadelphia,Food,2022-07,57665745.547000006,2232227.6823999994,28
Philadelphia,Lodging,2022-07,3625797.1751000006,15562.481499999998,8
Philadelphia,Energy,2022-08,53003639.98120001,859806.1179000004,57
Philadelphia,Food,2022-08,56304912.072,2250912.2181,28
Philadelphia,Lodging,2022-08,3290740.8666000003,14672.2337,9
Philadelphia,Energy,2022-09,52196558.75410001,824544.2342000001,55
Philadelphia,Food,2022-09,55495764.1206,2204634.9553000005,28
Philadelphia,Lodging,2022-09,2880628.7271999996,13823.6,9
Philadelphia,Energy,2022-10,53502963.22199999,841133.3603000002,56
Philadelphia,Food,2022-10,59392736.33499999,2364222.1267000004,28
Philadelphia,Lodging,2022-10,3105774.7205,14628.976400000003,8
Philadelphia,Energy,2022-11,54317271.546,809034.5859,55
Philadelphia,Food,2022-11,58639265.546900004,2262392.0567000005,28
Philadelphia,Lodging,2022-11,2855203.5351,12689.799200000001,7
Philadelphia,Energy,2022-12,57097977.735500015,835778.6381999998,55
Philadelphia,Food,2022-12,62685615.94960001,2286077.6195,28
Philadelphia,Lodging,2022-12,2670993.6268000007,11806.5585,9
Philadelphia,Energy,2023-01,50804752.46729999,787089.3149000001,54
Philadelphia,Food,2023-01,59422131.67670001,2237548.6325000008,28
Philadelphia,Lodging,2023-01,2735899.5176,11142.916099999999,9
Philadelphia,Energy,2023-02,50102581.288299985,768942.5380000001,54
Philadelphia,Food,2023-02,56768853.21490001,2161600.3497999995,28
Philadelphia,Lodging,2023-02,2647465.0146,12667.344100000002,8
Philadelphia,Energy,2023-03,54368454.63359998,868693.6691999998,57
Philadelphia,Food,2023-03,64351664.472700015,2492773.4125999995,29
Philadelphia,Lodging,2023-03,3273768.8878000006,16301.1799,9
Philadelphia,Energy,2023-04,54507925.2566,848519.3241999999,55
Philadelphia,Food,2023-04,63333321.322,2440216.7425999995,28
Philadelphia,Lodging,2023-04,3373585.6173,15033.992199999999,7
Philadelphia,Energy,2023-05,58144438.51089999,901797.0937999999,56
Philadelphia,Food,2023-05,64057942.04970001,2459396.8821,29
Philadelphia,Lodging,2023-05,3409213.2126999996,14577.012999999999,7
Philadelphia,Energy,2023-06,57295007.8785,876803.0954,57
Philadelphia,Food,2023-06,63672287.9639,2413875.5112999994,28
Philadelphia,Lodging,2023-06,3582734.1944,16366.613399999998,8
Philadelphia,Energy,2023-07,58592687.978999995,902618.0508000001,57
Philadelphia,Food,2023-07,64781543.81740001,2472313.7281999993,28
Philadelphia,Lodging,2023-07,3604556.4741,16327.3103,8
Philadelphia,Energy,2023-08,57129096.03930002,900203.6775000001,57
Philadelphia,Food,2023-08,62873533.517700024,2518852.8017999995,28
Philadelphia,Lodging,2023-08,3479540.6114999996,15867.388499999997,9
Philadelphia,Energy,2023-09,55335618.91989999,854124.7339000001,55
Philadelphia,Food,2023-09,63632264.117199995,2443115.6907000006,28
Philadelphia,Lodging,2023-09,2994762.3271000003,14160.8527,10
Philadelphia,Energy,2023-10,55690023.05340002,874560.2417000001,53
Philadelphia,Food,2023-10,66256417.72849999,2553153.6320000007,28
Philadelphia,Lodging,2023-10,3076765.2580000004,14107.328400000002,10
Philadelphia,Energy,2023-11,54993593.1192,839374.4624000003,52
Philadelphia,Food,2023-11,64931550.4148,2452005.8353000004,28
Philadelphia,Lodging,2023-11,2917016.9544,13354.549099999998,9
Philadelphia,Energy,2023-12,58130961.52419999,849752.5104999999,55
Philadelphia,Food,2023-12,69394131.24180001,2520002.9748,28
Philadelphia,Lodging,2023-12,2395085.1692,12239.3371,8
Philadelphia,Energy,2024-01,50906900.57819998,785254.6217000001,55
Philadelphia,Food,2024-01,64252474.070999995,2365876.4038,28
Philadelphia,Lodging,2024-01,2522233.8529999997,11738.4706,10
Philadelphia,Energy,2024-02,51213367.90659998,780470.2989,54
Philadelphia,Food,2024-02,65227378.1412,2397493.0176999993,28
Philadelphia,Lodging,2024-02,2669010.2974000005,13379.6161,9
Philadelphia,Energy,2024-03,55297828.5282,847154.0915000003,55
Philadelphia,Food,2024-03,71116916.8091,2635953.4991999995,28
Philadelphia,Lodging,2024-03,3138424.4303,16477.8692,9
Philadelphia,Energy,2024-04,54218213.08019999,841604.9881999998,55
Philadelphia,Food,2024-04,69090624.43220003,2596497.9267000007,28
Philadelphia,Lodging,2024-04,3120184.7982,14846.237400000002,8
Philadelphia,Energy,2024-05,58056827.931000024,894660.7992000001,53
Philadelphia,Food,2024-05,71376518.0117,2656856.6202000002,28
Philadelphia,Lodging,2024-05,3394064.1588000003,15079.7133,10
Philadelphia,Energy,2024-06,55507745.35530002,882569.0709,55
Philadelphia,Food,2024-06,68155588.14259999,2565527.0512,29
Philadelphia,Lodging,2024-06,3745447.5359000005,16587.8102,8
Philadelphia,Energy,2024-07,56410359.763799995,899504.943,55
Philadelphia,Food,2024-07,68182074.15980002,2620677.9302,28
Philadelphia,Lodging,2024-07,3293247.3756000004,15485.8743,8
Philadelphia,Energy,2024-08,57218737.271100014,901641.0074999998,55
Philadelphia,Food,2024-08,70902347.741,2712895.1265000002,28
Philadelphia,Lodging,2024-08,3714282.2590000005,16520.048000000003,9
Philadelphia,Energy,2024-09,52529810.424600005,833108.9739999999,54
Philadelphia,Food,2024-09,66836051.534600005,2549887.9682000005,28
Philadelphia,Lodging,2024-09,3028954.0862000003,13571.4399,7
Philadelphia,Energy,2024-10,55263021.39999999,871725.2399,53
Philadelphia,Food,2024-10,70459133.5442,2705199.3049,29
Philadelphia,Lodging,2024-10,3288840.5711000008,14833.701500000001,9
Philadelphia,Energy,2024-11,54694004.04650001,836879.2438000002,56
Philadelphia,Food,2024-11,69465373.04259999,2627988.8313999996,28
Philadelphia,Lodging,2024-11,2769167.7966,13337.9716,9
Philadelphia,Energy,2024-12,56043027.26999999,847873.7894000004,56
Philadelphia,Food,2024-12,73607927.59519999,2623243.4039,29
Philadelphia,Lodging,2024-12,2829464.7117,13385.474100000001,9
Seattle,Energy,2020-01,139712902.9538,3077189.9613,45
Seattle,Food,2020-01,11582442.746500004,372669.3323,17
Seattle,Lodging,2020-01,2078786.9462000001,11284.8231,5
Seattle,Energy,2020-02,137694747.15830004,3098575.6661999994,46
Seattle,Food,2020-02,11276351.505199999,371282.2322,17
Seattle,Lodging,2020-02,2375095.4762999997,12313.8353,5
Seattle,Energy,2020-03,176968757.3181,3241694.6486000004,45
Seattle,Food,2020-03,12500564.8144,324412.3006,17
Seattle,Lodging,2020-03,1145333.2079,5937.308400000001,5
Seattle,Energy,2020-04,162519480.51870003,2843922.2483000006,45
Seattle,Food,2020-04,10392102.466599997,237293.5668,15
Seattle,Lodging,2020-04,302228.5178,1514.1163999999997,5
Seattle,Energy,2020-05,175819856.70270002,3223863.4146999987,45
Seattle,Food,2020-05,11913161.0675,289392.95630000014,16
Seattle,Lodging,2020-05,476383.85610000003,2818.8871,5
Seattle,Energy,2020-06,162708948.8111,3079802.8681,47
Seattle,Food,2020-06,11358828.091999998,303811.279,15
Seattle,Lodging,2020-06,811417.2551000001,4627.657099999999,5
Seattle,Energy,2020-07,164810879.2565,3284985.6306000007,47
Seattle,Food,2020-07,11974436.5495,323135.4382,16
Seattle,Lodging,2020-07,1043891.3071999998,5847.744800000001,5
Seattle,Energy,2020-08,162387690.90249997,3274079.0500000003,44
Seattle,Food,2020-08,12482886.733600002,334331.56110000005,16
Seattle,Lodging,2020-08,1394505.435,7634.954,5
Seattle,Energy,2020-09,152418594.89040005,3094440.5957999993,46
Seattle,Food,2020-09,12293893.919,330757.3859000001,17
Seattle,Lodging,2020-09,1292398.8934000002,6998.2287000000015,5
Seattle,Energy,2020-10,157600397.07579997,3177296.8476999993,47
Seattle,Food,2020-10,13103312.408199998,346943.88859999995,16
Seattle,Lodging,2020-10,1250367.9926999998,7175.158100000001,5
Seattle,Energy,2020-11,164749238.30790007,3130439.4983000006,44
Seattle,Food,2020-11,12830018.2005,321342.2497000001,16
Seattle,Lodging,2020-11,905099.8808,5764.9418,5
Seattle,Energy,2020-12,187036446.04410002,3356183.9742,46
Seattle,Food,2020-12,12785344.871700002,332132.74760000006,15
Seattle,Lodging,2020-12,889565.8981999999,5247.5206,5
Seattle,Energy,2021-01,154092949.15760002,2962560.6403000006,47
Seattle,Food,2021-01,12549116.979599997,326073.5858,16
Seattle,Lodging,2021-01,1103679.9307000001,6265.348300000001,5
Seattle,Energy,2021-02,139014349.85619998,2736121.9401,46
Seattle,Food,2021-02,11272438.541900001,290561.36259999993,16
Seattle,Lodging,2021-02,1217624.8433,6752.2309000000005,5
Seattle,Energy,2021-03,162328419.72069997,3117810.124399998,45
Seattle,Food,2021-03,13139730.629700001,352089.9949000001,17
Seattle,Lodging,2021-03,1421245.4679,8904.3623,5
Seattle,Energy,2021-04,162447186.46029994,3159170.1460999995,48
Seattle,Food,2021-04,12606535.078699999,346344.3031,17
Seattle,Lodging,2021-04,2070617.5028000004,10580.1636,5
Seattle,Energy,2021-05,168753876.93880004,3371387.188500002,47
Seattle,Food,2021-05,13255446.101599999,357632.26640000014,17
Seattle,Lodging,2021-05,2429532.5192,12280.9922,5
Seattle,Energy,2021-06,167406896.7042,3270072.9691999997,49
Seattle,Food,2021-06,12113521.400800003,337246.60429999995,17
Seattle,Lodging,2021-06,2871563.955100001,13143.7281,5
Seattle,Energy,2021-07,166472369.4385,3447522.3511,47
Seattle,Food,2021-07,12605280.232100002,346066.62189999997,17
Seattle,Lodging,2021-07,3144233.8091,13913.957999999999,5
Seattle,Energy,2021-08,164652097.6678,3292094.775199999,47
Seattle,Food,2021-08,12661799.3796,347781.5647,18
Seattle,Lodging,2021-08,3089757.8812999995,14043.141500000002,5
Seattle,Energy,2021-09,152416332.53260002,3112224.4349999987,46
Seattle,Food,2021-09,12578849.462000003,348246.3723,17
Seattle,Lodging,2021-09,2387929.633300001,11186.9578,5
Seattle,Energy,2021-10,165223746.0561,3263121.6649,48
Seattle,Food,2021-10,13266845.060899999,359739.75110000005,17
Seattle,Lodging,2021-10,2667735.1078,12830.725499999999,5
Seattle,Energy,2021-11,170923870.03079998,3170838.1758999988,47
Seattle,Food,2021-11,13105307.955400001,341591.44239999994,18
Seattle,Lodging,2021-11,2262126.0985999997,11388.812100000001,5
Seattle,Energy,2021-12,193946712.81819987,3362553.9571,48
Seattle,Food,2021-12,12771275.495700002,336491.2651,17
Seattle,Lodging,2021-12,2217908.8861,12082.6671,5
Seattle,Energy,2022-01,154499845.124,2970390.5312,48
Seattle,Food,2022-01,12660330.016300002,328118.70310000004,17
Seattle,Lodging,2022-01,1991345.7531000003,10315.7752,5
Seattle,Energy,2022-02,147727492.42660004,2790961.9078000006,45
Seattle,Food,2022-02,11939418.080099998,316593.1454,17
Seattle,Lodging,2022-02,2071369.1138000004,10617.0805,5
Seattle,Energy,2022-03,160003458.2877,3096029.9566999995,46
Seattle,Food,2022-03,12688513.645399999,349552.6876999999,18
Seattle,Lodging,2022-03,2674297.2774,13273.5695,5
Seattle,Energy,2022-04,167517265.5138999,3167935.7816000003,47
Seattle,Food,2022-04,12828523.981199998,345585.74009999994,18
Seattle,Lodging,2022-04,2802561.6884999997,14403.448099999998,5
Seattle,Energy,2022-05,174501473.204,3325481.0149999997,48
Seattle,Food,2022-05,13453053.365,358555.08820000006,18
Seattle,Lodging,2022-05,2921069.6896,14326.980699999998,5
Seattle,Energy,2022-06,170806230.99839997,3231267.1824,48
Seattle,Food,2022-06,12525362.317499999,335484.5384,18
Seattle,Lodging,2022-06,3124041.7715,13078.8138,5
Seattle,Energy,2022-07,183562041.1432,3368097.2452999996,47
Seattle,Food,2022-07,13197434.573599998,343501.3282,18
Seattle,Lodging,2022-07,3483795.1263,14566.017,5
Seattle,Energy,2022-08,172353032.62190002,3354625.1017000005,48
Seattle,Food,2022-08,12710862.994300002,346506.29890000005,18
Seattle,Lodging,2022-08,2988452.6841,13037.6283,5
Seattle,Energy,2022-09,167551235.98610005,3213507.316,42
Seattle,Food,2022-09,12904773.399600001,341683.50200000004,19
Seattle,Lodging,2022-09,2731873.7253,12932.2012,5
Seattle,Energy,2022-10,172487732.9828,3336202.924399999,44
Seattle,Food,2022-10,13856578.7784,360304.5544000001,19
Seattle,Lodging,2022-10,3146698.0431999997,14132.7749,5
Seattle,Energy,2022-11,176694551.96890002,3203428.0612999992,45
Seattle,Food,2022-11,13344225.452600002,338269.3693999999,19
Seattle,Lodging,2022-11,2380496.3568,11854.589499999998,5
Seattle,Energy,2022-12,198140844.77099997,3347694.7725000004,47
Seattle,Food,2022-12,13009598.455800004,321851.2065000001,19
Seattle,Lodging,2022-12,2484926.5677,12168.723399999999,5
Seattle,Energy,2023-01,157646808.56469998,3097833.7316999994,44
Seattle,Food,2023-01,12923160.0923,331327.8250999999,19
Seattle,Lodging,2023-01,2124214.7905,10883.301000000001,5
Seattle,Energy,2023-02,152980347.47560003,2865621.9303,44
Seattle,Food,2023-02,12236752.335399996,311362.1535,19
Seattle,Lodging,2023-02,2153210.0432,11289.6562,5
Seattle,Energy,2023-03,166535331.0695001,3187185.5724,45
Seattle,Food,2023-03,13455620.7619,355808.71320000006,19
Seattle,Lodging,2023-03,2723343.057,12863.1397,5
Seattle,Energy,2023-04,168998762.0757,3199092.9026999995,46
Seattle,Food,2023-04,13497195.2201,350440.1770000001,19
Seattle,Lodging,2023-04,2883169.498,14415.3903,5
Seattle,Energy,2023-05,182182466.4146,3452127.3776,47
Seattle,Food,2023-05,14163328.8822,367017.91509999987,19
Seattle,Lodging,2023-05,2775532.7630999996,13421.756800000001,5
Seattle,Energy,2023-06,176588068.3555,3407629.916399999,45
Seattle,Food,2023-06,13488760.3067,355184.3922,17
Seattle,Lodging,2023-06,2945689.554,13508.296100000001,5
Seattle,Energy,2023-07,182058616.3183,3464014.8249999993,45
Seattle,Food,2023-07,13453766.2623,357480.2498,19
Seattle,Lodging,2023-07,3091998.4948000005,13355.8832,5
Seattle,Energy,2023-08,176116235.40200004,3447803.6017999994,47
Seattle,Food,2023-08,13175149.597299999,350867.31840000005,18
Seattle,Lodging,2023-08,3179979.1180000002,14055.3237,5
Seattle,Energy,2023-09,168836169.26620004,3276625.7095999997,46
Seattle,Food,2023-09,13847578.127700001,353308.73860000004,19
Seattle,Lodging,2023-09,2681391.3465,12321.6417,5
Seattle,Energy,2023-10,172908205.00759998,3313594.690100001,44
Seattle,Food,2023-10,14307801.671500003,371618.7926,19
Seattle,Lodging,2023-10,2698361.9462,12614.0259,5
Seattle,Energy,2023-11,174525803.52509993,3238329.871399999,45
Seattle,Food,2023-11,14306390.828,347513.14689999993,19
Seattle,Lodging,2023-11,2486682.4382,11222.515,5
Seattle,Energy,2023-12,196282837.48680001,3469441.281800001,44
Seattle,Food,2023-12,14242332.2583,346485.2996,20
Seattle,Lodging,2023-12,2016061.3471,11340.227199999998,5
Seattle,Energy,2024-01,158743136.68680003,3033833.8192999996,45
Seattle,Food,2024-01,13483871.0623,331073.7157,19
Seattle,Lodging,2024-01,2277195.8146,10543.4095,5
Seattle,Energy,2024-02,155661137.59000003,3023745.9749,44
Seattle,Food,2024-02,13392680.4386,336675.6753,20
Seattle,Lodging,2024-02,2340015.2986999997,11244.640099999999,5
Seattle,Energy,2024-03,172599316.91559997,3252252.118000001,47
Seattle,Food,2024-03,14123004.009600004,366761.2863999999,19
Seattle,Lodging,2024-03,2769140.7335,12964.682999999999,5
Seattle,Energy,2024-04,164346022.34479994,3175554.8284000005,44
Seattle,Food,2024-04,13153885.4217,349000.69599999994,20
Seattle,Lodging,2024-04,2823400.4754000003,13976.774500000001,5
Seattle,Energy,2024-05,176158534.28000003,3453327.4432000006,45
Seattle,Food,2024-05,14296445.840599999,379932.68289999996,18
Seattle,Lodging,2024-05,2883980.3573,13956.9269,5
Seattle,Energy,2024-06,173321674.12329996,3345994.8650000007,46
Seattle,Food,2024-06,13896074.689900003,353997.86360000004,18
Seattle,Lodging,2024-06,2555954.1138000004,12235.638299999997,5
Seattle,Energy,2024-07,176021661.1823,3471556.0123999985,45
Seattle,Food,2024-07,13403795.2169,354678.3929,19
Seattle,Lodging,2024-07,2906827.5285,12420.853600000002,5
Seattle,Energy,2024-08,172875886.62369993,3381881.3992000003,47
Seattle,Food,2024-08,13686670.8141,347510.7068000002,19
Seattle,Lodging,2024-08,2937669.4348,12302.466299999998,5
Seattle,Energy,2024-09,162080761.98549995,3201102.5085999994,45
Seattle,Food,2024-09,14056248.740099998,347962.8513,19
Seattle,Lodging,2024-09,2664541.775,11814.535100000001,5
Seattle,Energy,2024-10,166616618.83220005,3317613.0006,43
Seattle,Food,2024-10,14506200.072799996,371977.3432,20
Seattle,Lodging,2024-10,2816515.7462999998,12684.151699999999,5
Seattle,Energy,2024-11,177758093.32430002,3284490.4791999995,45
Seattle,Food,2024-11,15250020.3083,360532.2059,19
Seattle,Lodging,2024-11,2428077.2366,12007.6803,5
Seattle,Energy,2024-12,196953389.09719998,3512507.801800002,44
Seattle,Food,2024-12,14734261.280000005,353810.1492000001,20
Seattle,Lodging,2024-12,2322583.2941,11006.3772,5
